id,title,contentId,top_1,sim_1,top_2,sim_2,top_3,sim_3,top_4,sim_4,top_5,sim_5
65,Acquia's Dev Desktop - a Drupal server for beginners,-4102297002729307038,Dries Buytaert,0.2638824032270378,"New blog from Dries: A ""MAP"" for accelerating Drupal 8 adoption",0.2564553425828609,"Acquia Releases Lightning for Drupal 8, Enabling Fast Starts for Digital Experience Deployments [July 19, 2016]",0.2533128357764887,Choosing Modules and Themes for Drupal 8,0.2453780300036924,Production Ready Jenkins 2.0 in Two Steps with Docker,0.24528291147989362
66,Introducing the Google API Console,2093656054622337275,Chrome DevTools - Console API Reference,0.4704501742472897,"Google Cloud Endpoints now generally available: a fast, scalable API gateway",0.30105269313111316,Most Interesting APIs in 2016: Cognitive Computing,0.29312067399521863,"Google Cloud Machine Learning family grows with new API, editions and pricing",0.2728669489423749,The Rise of the API-based SaaS,0.25513873171275064
67,Task management app Asana raises $50M at a $600M valuation led by YC's Sam Altman,9122627895188486603,Sources: Snapchat is raising more money at about a $20 billion valuation,0.1369741453704891,Facebook at Work pushed to 'later this year',0.12986496583352283,Lady Gaga's startup Backplane burns out and sells assets,0.11206400936289762,Ask a Female Engineer: Joining a Startup,0.11178754549683473,State of the Digital Nation 2016,0.1116604980099963
68,Perfect Menu for Mobile Apps - UX Planet,1933229167501870037,Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,0.37515980901568124,LukeW | Obvious Always Wins,0.36384646487863936,How to Design a Walkthrough That Users Will Read,0.22307058222011533,Why 5 is the magic number for UX usability testing,0.18580299347529397,"Facebook's New Mobile Test Framework Births Bottom Tab Bar Navigation Redesign For iOS 5, 6, & 7",0.18526995794884593
69,Paragraphs,7528802258213768379,Drupal 8.1.0 is now available,0.3981030616422253,14 Cool Drupal 8 modules for site builders | August 2016,0.39092581155833606,Choosing Modules and Themes for Drupal 8,0.3837017387255566,Dries Buytaert,0.3819468964204607,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.3591820361920571
70,Dries Buytaert,8078873160882064481,Sharing innovation with your competitors - Dries Buytaert,0.3731179874456254,"Open Source Won. So, Now What?",0.34064178947608803,Dries Buytaert,0.33369868763588767,How to move an entire government to a new digital platform - Dries Buytaert,0.3219476109759535,Drupal and ambitious digital experiences,0.30551039638368177
71,Drupal How-To: Responsive or Adaptive Images? | Acquia,-9083294960368598209,Choosing Modules and Themes for Drupal 8,0.35960413007704006,Drupal 8.1.0 is now available,0.3489437847523932,Dries Buytaert,0.3369126715954565,14 Cool Drupal 8 modules for site builders | August 2016,0.33273345412668043,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.3185961185052106
72,Top 10 contributing customers,-6136272094613269629,Dries Buytaert,0.40761516871669434,Who sponsors Drupal development? | Dries Buytaert,0.3801666245639313,Drupal and ambitious digital experiences,0.37420176626806745,Drupal 8.1.0 is now available,0.35000913334058975,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),0.3473431588715892
73,Setting up Drupal Code Sniffer,787067277772219433,Coder | Drupal.org,0.29243410221991456,Dries Buytaert,0.23795897191774834,15 Awesome Sublime Text Plugins For Web Development,0.23258287013330087,Drupal 8.1.0 is now available,0.22868631412759174,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),0.2226999161043726
74,"Bitcoin Mining, Ethereum Mining, Cloud Mining: 2016 Overview",-2778760500673113802,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,0.5424479367203063,Mining in Space Could Lead to Conflicts on Earth - Facts So Romantic - Nautilus,0.33367953824960983,Are you a bitcoin denialist? - Chris Skinner's blog,0.17176590679365367,Ethereum and Bitcoin Are Market Leaders But Not Competitors,0.17013191194188945,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",0.15838205048584023
75,Stratumn is building a sort of Heroku for blockchain applications - The Bitcoin Channel,-6725796505137573953,Are you a bitcoin denialist? - Chris Skinner's blog,0.38453810621769524,Venture Capitalists Inject Nearly Half a Billion in Bitcoin,0.35472711975541776,"Blockchain open sources Thunder network, paving the way for instant bitcoin transactions",0.34531384581645086,Banks find blockchain hard to put into practice - FT.com,0.30812153136714154,Blockchain won't kill banks: Bitcoin pioneer,0.3072250048855735
76,Wall Street Goes Big on Bitcoin Tech,1457728991321948254,Banks find blockchain hard to put into practice - FT.com,0.23143955218012488,DTCC and Digital Asset Holdings to Test Blockchain Solutions for the $2.6 Trillion Repo Market,0.22088313881154523,Blockchain Will Be Used By 15% of Big Banks By 2017,0.19674880197382372,The Blockchain is the new Google,0.1788548988033105,"IBM Wants to ""Evolve the Internet"" With Blockchain Technology",0.17666172649526396
77,Coin Center Opens Nominations for the 2016 Blockchain Awards - CoinDesk,-7101541512657907485,The 2017 Acquia Partners of the Year,0.21419634894904147,Venture Capitalists Inject Nearly Half a Billion in Bitcoin,0.18980704768220058,Global Blockchain Forum Launched to Coordinate Regulatory Interoperability and Best Practices,0.18899120316070994,Red Hat OpenShift Blockchain Initiative Focuses On Ethereum,0.17425446130824462,IEEE to Talk Blockchain at Cloud Computing Oxford-Con - CoinDesk,0.1719566187877502
78,Cognitive Services-Intelligence Applications | Microsoft Azure,5281570276277574938,Clarifying the uses of artificial intelligence in the enterprise,0.2540803401500427,The Competitive Landscape for Machine Intelligence,0.23048094749463946,The Competitive Landscape for Machine Intelligence,0.23048094749463946,Machine Intelligence - Research at Google,0.22867869913538302,"Introducing Cloud Natural Language API, Speech API open beta and our West Coast region expansion",0.21086150200996562
79,"Google admits original enterprise cloud strategy was wrong, why it's gone in a different direction - TechRepublic",1128840733277618400,Google Cloud Platform: The smart person's guide - TechRepublic,0.6423807650963532,Diane Greene wants to put the enterprise front and center of Google Cloud strategy,0.4627989552845357,How the queen of Silicon Valley is helping Google go after Amazon's most profitable business,0.45436023278846527,Google's Cloud Machine Learning service is now in public beta,0.41010493941392573,Google Cloud Platform for AWS Professionals,0.40981881144462606
80,Fooling The Machine,-7356135999773525293,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016
81,Spotify's Event Delivery - The Road to the Cloud (Part III),2313825045587317872,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all",0.28494963491987174,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent",0.28494963491987174,"What do you mean by ""Event-Driven""?",0.25697434508980327,Google's Cloud Dataflow stomps on Apache Spark in new benchmark tests,0.22544886200083925,Spotify chooses Google Cloud Platform to power data infrastructure,0.21419370498035958
82,What's the Best Cloud? Probably GCP,-518690781085251687,Google Cloud Platform for AWS Professionals,0.49269483732326474,Google Cloud Platform: The smart person's guide - TechRepublic,0.48175672341900655,Spark comparison: AWS vs. GCP,0.45286732347253367,8 must-see sessions for application developers at Google Cloud Next '17,0.45009631614444207,The five phases of migrating to Google Cloud Platform,0.4184252375855247
83,Microsoft Adds Ethereum to Windows Platform For Over 3 Million Developers - CoinDesk,3067875254349597654,Solidity Available in Visual Studio - Ethereum Blog,0.6204678330385386,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",0.4721387396432691,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's",0.4721387396432691,The Rise And Growth of Ethereum Gets Mainstream Coverage,0.46050190235909894,Microsoft Continues to Embrace Ethereum & Bitcoin - Bitcoin News,0.458957953530701
84,Fooling The Machine,-7356135999773525293,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016
85,Google Cloud Platform for AWS Professionals,5619251370090681244,Google Cloud Platform: The smart person's guide - TechRepublic,0.5624389522383538,What's the Best Cloud? Probably GCP,0.49269483732326474,"Google admits original enterprise cloud strategy was wrong, why it's gone in a different direction - TechRepublic",0.40981881144462606,Advancing enterprise database workloads on Google Cloud Platform,0.3804994570431943,Now playing: New ISO security and privacy certifications for Google Cloud Platform,0.37965344232325116
86,Fooling The Machine,7420742904084384944,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016
87,Fooling The Machine,7420742904084384944,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016
88,Fooling The Machine,8219310215587599928,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016
89,Fooling The Machine,7748594134538052724,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016
90,Fooling The Machine,8219310215587599928,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016,Fooling The Machine,1.0000000000000016
91,"Em parceria com Facebook, KLM passa a oferecer atendimento através do Messenger",-4186591400427142356,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.20477088491112289,Cinco competências comportamentais para você ser um bom líder,0.19702964960458944,"SINAIS do FUTURO imediato: #1, internet das coisas",0.1966358005743111,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,0.19036521593983466,O que é benchmarking? Veja quando um concorrente se torna inspiração!,0.18902361757883604
92,Calculating and searching 500 billion digits of Pi,8565115980515859979,Compute Engine now with 3 TB of high-speed Local SSD and 64 TB of Persistent Disk per VM,0.25979407724719283,Google Cloud Platform for AWS Professionals,0.1675581979257707,A New Number Format for Computers Could Nuke Approximation Errors for Good,0.12931176113979798,Asus ready to take bite of 'Pi' market with Tinker micro PC,0.11663797629754259,Auto-scaling scikit-learn with Spark,0.11091037272929705
93,"Com HoloLens, Microsoft torna realidade a mensagem holográfica de ""Star Wars""",8082202054464515448,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",0.38393270066900426,"SINAIS do FUTURO imediato: #1, internet das coisas",0.31176508814352727,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,0.30348389333528386,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.28271771295029025,Vídeos motivacionais: os 21 vídeos mais incríveis.,0.28026962965418417
94,The Internet of Things,-5973686110278905367,Lessons from Becoming a Data-Driven Organization,0.27727906029635085,Forget the Cloud - 'The Fog' Is the Next Big Thing | Fox Business,0.2523027315967904,The economic essentials of digital strategy,0.2344837887437117,It's coming! The Internet of Eyes will allow objects to see,0.23438581374950979,Five questions boards should ask about IT in a digital world,0.21849571654780717
95,Tecnologia para colher mais e o uso do GPS,-9172673334835262304,Especial Agrishow: Soluções de agricultura de precisão elevam produtividade e aumentam a qualidade do plantio,0.2762471043301783,Rede Agricultura de Precisão II,0.23886942738166925,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.23454018610723654,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",0.2342414192449974,MOBILE TIME - Drones vão ajudar pequenos agricultores no Brasil,0.23179245423628891
96,"Apple launches Safari Technology Preview, a browser for developers including experimental web features",-1039912738963181810,"Android N Developer Preview 2, out today! | Android Developers Blog",0.24265192430556057,"Android N Developer Preview 2, out today! | Android Developers Blog",0.24265192430556057,"Android N Developer Preview 2, out today! | Android Developers Blog",0.24265192430556057,Final Developer Preview before Android 7.0 Nougat begins rolling out | Android Developers Blog,0.22072868622317712,What to Expect at WWDC 2016,0.209340015597041
